"","title","dataset_citation","publication_citation","description","url","contact_name","contact_affiliation","email","orcid","dataset_license","project_identifier","publication_status","taxon","location_description","study_collection_area","geo_datum","gps_obfuscation_info","species_id_method","study_design","sampling_strategy","sampling_method","sampling_protocol","measurement_unit","value_transform","sample_start_date","sample_start_time","sample_end_date","sample_end_time","sample_value","sample_sex","sample_stage","sample_location","sample_collection_area","sample_lat_dd","sample_long_dd","sample_environment","additional_location_info","additional_sample_info","sample_name"
"961590","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-08,NA,454,"female","adult","Manatee County",NA,27.578,-82.484,NA,NA,NA,NA
"961596","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-08,NA,1112,"female","adult","Manatee County",NA,27.575,-82.42,NA,NA,NA,NA
"961601","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-08,NA,392,"female","adult","Manatee County",NA,27.565,-82.425,NA,NA,NA,NA
"961609","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-11,NA,3102,"female","adult","Manatee County",NA,27.616,-82.535,NA,NA,NA,NA
"961614","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-11,NA,198,"female","adult","Manatee County",NA,27.591,-82.548,NA,NA,NA,NA
"961620","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-11,NA,1531,"female","adult","Manatee County",NA,27.628,-82.497,NA,NA,NA,NA
"961625","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-11,NA,4224,"female","adult","Manatee County",NA,27.64,-82.553,NA,NA,NA,NA
"961628","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-11,NA,1690,"female","adult","Manatee County",NA,27.578,-82.484,NA,NA,NA,NA
"961632","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-11,NA,1350,"female","adult","Manatee County",NA,27.574,-82.504,NA,NA,NA,NA
"961634","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-11,NA,434,"female","adult","Manatee County",NA,27.565,-82.48,NA,NA,NA,NA
"961640","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-11,NA,1886,"female","adult","Manatee County",NA,27.575,-82.42,NA,NA,NA,NA
"961647","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-11,NA,523,"female","adult","Manatee County",NA,27.565,-82.425,NA,NA,NA,NA
"961652","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-12,NA,4437,"female","adult","Manatee County",NA,27.616,-82.535,NA,NA,NA,NA
"961655","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-12,NA,1169,"female","adult","Manatee County",NA,27.603,-82.536,NA,NA,NA,NA
"961660","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-12,NA,171,"female","adult","Manatee County",NA,27.591,-82.548,NA,NA,NA,NA
"961666","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-12,NA,1480,"female","adult","Manatee County",NA,27.628,-82.497,NA,NA,NA,NA
"961673","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-12,NA,6251,"female","adult","Manatee County",NA,27.64,-82.553,NA,NA,NA,NA
"961676","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-12,NA,56,"female","adult","Manatee County",NA,27.57,-82.593,NA,NA,NA,NA
"961680","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-12,NA,50,"female","adult","Manatee County",NA,27.529,-82.588,NA,NA,NA,NA
"961687","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-12,NA,331,"female","adult","Manatee County",NA,27.516,-82.538,NA,NA,NA,NA
"961696","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-12,NA,1121,"female","adult","Manatee County",NA,27.554,-82.546,NA,NA,NA,NA
"961702","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-12,NA,6,"female","adult","Manatee County",NA,27.533,-82.566,NA,NA,NA,NA
"961704","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-12,NA,1082,"female","adult","Manatee County",NA,27.503,-82.657,NA,NA,NA,NA
"961708","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-12,NA,96,"female","adult","Manatee County",NA,27.468,-82.684,NA,NA,NA,NA
"961712","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-12,NA,6494,"female","adult","Manatee County",NA,27.447,-82.621,NA,NA,NA,NA
"961715","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-12,NA,8,"female","adult","Manatee County",NA,27.489,-82.592,NA,NA,NA,NA
"961719","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-12,NA,4,"female","adult","Manatee County",NA,27.475,-82.551,NA,NA,NA,NA
"961723","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-12,NA,1611,"female","adult","Manatee County",NA,27.47,-82.524,NA,NA,NA,NA
"961728","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-12,NA,105,"female","adult","Manatee County",NA,27.439,-82.549,NA,NA,NA,NA
"961734","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-12,NA,326,"female","adult","Manatee County",NA,27.407,-82.504,NA,NA,NA,NA
"961742","Mosquito surveillance in Manatee County, Florida, USA. 2015","DOI:10.5281/zenodo.1217709,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000255","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2015-10-12,NA,300,"female","adult","Manatee County",NA,27.42,-82.48,NA,NA,NA,NA
